  27.7500 7.0288e+03 5.8311e+03 8.3838e+03 6.0139e+03 8.1889e+03 6.8074e+03 7.3956e+03 6.4326e+03 7.6250e+03 8.0464e+03 6.1827e+03 7.1986e+03 6.0139e+03 8.1889e+03 6.8166e+03
  28.0000 6.7110e+03 5.5705e+03 7.9991e+03 5.7454e+03 7.8125e+03 6.5007e+03 7.0601e+03 6.1416e+03 7.2803e+03 7.6795e+03 5.9036e+03 6.8703e+03 5.7454e+03 7.8125e+03 6.5122e+03
  28.2500 6.4098e+03 5.3233e+03 7.6350e+03 5.4908e+03 7.4562e+03 6.2100e+03 6.7422e+03 5.8659e+03 6.9537e+03 7.3321e+03 5.6392e+03 6.5595e+03 5.4908e+03 7.4562e+03 6.2237e+03
  28.5000 6.1244e+03 5.0889e+03 7.2902e+03 5.2492e+03 7.1188e+03 5.9344e+03 6.4410e+03 5.6046e+03 6.6441e+03 7.0029e+03 5.3885e+03 6.2650e+03 5.2492e+03 7.1188e+03 5.9499e+03
  28.7500 5.8537e+03 4.8665e+03 6.9635e+03 5.0200e+03 6.7991e+03 5.6731e+03 6.1554e+03 5.3569e+03 6.3505e+03 6.6909e+03 5.1508e+03 5.9859e+03 5.0200e+03 6.7991e+03 5.6901e+03
  29.0000 5.5970e+03 4.6554e+03 6.6538e+03 4.8024e+03 6.4961e+03 5.4251e+03 5.8846e+03 5.1219e+03 6.0720e+03 6.3951e+03 4.9252e+03 5.7213e+03 4.8024e+03 6.4961e+03 5.4435e+03
  29.2500 5.3533e+03 4.4549e+03 6.3601e+03 4.5957e+03 6.2089e+03 5.1896e+03 5.6276e+03 4.8989e+03 5.8077e+03 6.1144e+03 4.7112e+03 5.4702e+03 4.5957e+03 6.2089e+03 5.2093e+03
  29.5000 5.1219e+03 4.2644e+03 6.0815e+03 4.3994e+03 5.9364e+03 4.9661e+03 5.3836e+03 4.6872e+03 5.5567e+03 5.8480e+03 4.5079e+03 5.2319e+03 4.3994e+03 5.9364e+03 4.9868e+03
  29.7500 4.9022e+03 4.0834e+03 5.8171e+03 4.2128e+03 5.6778e+03 4.7537e+03 5.1519e+03 4.4861e+03 5.3183e+03 5.5952e+03 4.3148e+03 5.0057e+03 4.2128e+03 5.6778e+03 4.7753e+03
  30.0000 4.6934e+03 3.9113e+03 5.5660e+03 4.0354e+03 5.4323e+03 4.5519e+03 4.9318e+03 4.2950e+03 5.0918e+03 5.3550e+03 4.1313e+03 4.7909e+03 4.0354e+03 5.4323e+03 4.5743e+03
